dose,RR,lb,ub
0,1,1,1
0.07400400400400402,0.9993887918662768,0.9978315647393168,1.0009484492193497
0.14800800800800804,0.998778024214046,0.9956680622711338,1.001897700100443
0.22201201201201204,0.9981677635575378,0.9935097110775268,1.0028476552331445
0.29601601601601607,0.9975580762478912,0.9913567276694565,1.0037982168404596
0.3700200200200201,0.9969490284735157,0.9892093265967146,1.004749286780115
0.4440240240240241,0.9963406862604967,0.9870677204583583,1.0057007665462567
0.5180280280280282,0.995733115473043,0.9849321199136247,1.0066525572712586
0.5920320320320321,0.9951263818139809,0.9828027336933143,1.0076045597276524
0.6660360360360361,0.9945205508252897,0.9806797686116357,1.0085566743301757
0.7400400400400402,0.99391568788868,0.9785634295785011,1.0095088011379445
0.8140440440440442,0.9933118582262173,0.9764539196122636,1.0104608398567476
0.8880480480480482,0.9927091269009861,0.9743514398528869,1.0114126898414706
0.9620520520520522,0.9921075588177984,0.9722561895755398,1.0123642500986492
1.0360560560560563,0.9915072187239437,0.9701683662046039,1.0133154192891525
1.1100600600600603,0.9909081712099811,0.9680881653280876,1.014266095731003
1.1840640640640643,0.9903104807105756,0.9660157807124374,1.0152161774023332
1.2580680680680683,0.9897142115053732,0.9639514043177363,1.0161655619444796
1.3320720720720722,0.9891194277199206,0.9618952263132822,1.0171141466652205
1.4060760760760764,0.9885261933266244,0.9598474350935371,1.018061828542158
1.4800800800800804,0.987934572145754,0.9578082172944387,1.019008504226247
1.5540840840840844,0.9873446278464829,0.9557777578100645,1.019954070045471
1.6280880880880884,0.986756423947974,0.9537562398096433,1.0208984220086768
1.7020920920920923,0.9861700238205041,0.9517438447549029,1.0218414558095554
1.7760960960960963,0.985585490686629,0.9497407524177458,1.0227830668307891
1.8501001001001005,0.9850028876223907,0.9477471408982475,1.0237231501483521
1.9241041041041045,0.9844222775585637,0.945763186642966,1.0246616005359794
1.9981081081081085,0.9838437232819418,0.943789064463557,1.0255983124697985
2.0721121121121127,0.9832672874366658,0.9418249475556858,1.0265331801331323
2.1461161161161164,0.9826930325255901,0.939871007518227,1.0274660974214729
2.2201201201201206,0.9821210209116903,0.9379274143727478,1.0283969579476306
2.2941241241241244,0.981551314819509,0.9359943365832621,1.0293256550470622
2.3681281281281286,0.9809839763366426,0.9340719410762525,1.0302520817833787
2.4421321321321328,0.9804190674152666,0.9321603932609491,1.031176130954039
2.5161361361361365,0.9798566498737007,0.9302598570498612,1.0320976950962322
2.5901401401401407,0.9792967853980121,0.9283704948795493,1.0330166664929479
2.6641441441441445,0.978739535543659,0.9264924677316354,1.0339329371792458
2.7381481481481487,0.978184961737172,0.9246259351540413,1.0348463989487202
2.812152152152153,0.9776331252778743,0.9227710552824478,1.035756943360167
2.8861561561561566,0.9770840873396414,0.9209279848619676,1.0366644617444578
2.960160160160161,0.9765379089726978,0.9190968792690261,1.037568845211622
3.0341641641641646,0.9759946511054535,0.9172778925334408,1.0384699846581429
3.1081681681681688,0.9754543745463774,0.9154711773606939,1.0393677707744704
3.182172172172173,0.9749171399859099,0.9136768851543896,1.0402620940527576
3.2561761761761767,0.9743830079984129,0.9118951660388901,1.0411528447948202
3.330180180180181,0.9738520390441578,0.9101261688821227,1.0420399131203277
3.4041841841841847,0.9733242934713514,0.9083700413185515,1.0429231889752304
3.478188188188189,0.9727998315181995,0.9066269297723047,1.0438025621404232
3.5521921921921926,0.9722787133150077,0.9048969794804544,1.0446779222406564
3.626196196196197,0.9717609988863207,0.9031803345164369,1.0455491587536934
3.700200200200201,0.9712467481530977,0.9014771378136102,1.0464161610197245
3.7742042042042048,0.9707360209349263,0.8997875311889406,1.047278818251039
3.848208208208209,0.9702288769522726,0.8981116553668106,1.0481370195419637
3.9222122122122127,0.9697253758287696,0.8964496500029409,1.04899065387907
3.996216216216217,0.969225577093542,0.8948016537084202,1.049839610151661
4.070220220220221,0.9687295401835678,0.8931678040738361,1.0506837771625368
4.144224224224225,0.968237324446078,0.8915482376934967,1.0515230436390535
4.218228228228229,0.96774898914099206,0.8899430901897396,1.052357298244473
4.292232232232233,0.9672645934433902,0.8883524962373179,1.0531864295896196
4.3662362362362375,0.9667841964460241,0.8867765895878569,1.054010326244841
4.440240240240241,0.9663078571618623,0.8852155030943729,1.054828876752289
4.514244244244245,0.9658356345266735,0.8836693687358481,1.0556419696385244
4.588248248248249,0.965367587401647,0.882138317641851,1.05644949342745
4.662252252252253,0.9649037745760478,0.8806224801171972,1.0572513366535878
4.736256256256257,0.964444254769911,0.8791219856666396,1.0580473878757026
4.810260260260261,0.9639890866367707,0.8776369630195815,1.0588375356907818
4.8842642642642655,0.9635383287664268,0.8761675401548028,1.0596216687483837
4.958268268268269,0.9630920396877469,0.8747138443251918,1.0603996757653598
5.032272272272273,0.9626502778715074,0.8732760020824711,1.0611714455409644
5.106276276276277,0.9622131017332675,0.8718541393019116,1.06193686697236
5.180280280280281,0.9617805696362834,0.8704483812070213,1.0626958290705273
5.254284284284285,0.9613527398944569,0.869058852394203,1.0634482209765983
5.328288288288289,0.960929670775321,0.8676856768573661,1.0641939319786156
5.402292292292294,0.9605114205030624,0.8663289780124863,1.0649328515287337
5.476296296296297,0.9600980472615805,0.8649888787220993,1.065664869260879
5.550300300300301,0.9596896019713467,0.8636654789674306,1.0663898865484855
5.624304304304306,0.9592860814884211,0.8623587114284097,1.0671078913473748
5.6983083083083095,0.9588874582676,0.8610684340841741,1.0678189110495435
5.772312312312313,0.9584937047534933,0.8597945058453228,1.0685229735782389
5.846316316316317,0.9581047935005452,0.8585367869119717,1.06922010719017
5.920320320320322,0.9577206971717962,0.8572951387562672,1.0699103404714436
5.994324324324325,0.9573413885376529,0.8560694241049702,1.07059370233368
6.068328328328329,0.9569668404746687,0.8548595069221262,1.0712702220102865
6.142332332332334,0.9565970259643325,0.85366525239183,1.0719399290528786
6.2163363363363375,0.9562319180918665,0.8524865269010976,1.072602853327831
6.290340340340341,0.9558714900450337,0.8513231980228523,1.07325902501295
6.364344344344346,0.9555157151129541,0.8501751344990326,1.073908474594253
6.43834834834835,0.9551645666849296,0.8490422062238293,1.0745512328628493
6.512352352352353,0.9548180182492776,0.8479242842270562,1.075187330911907
6.586356356356357,0.9544760433921741,0.8468212406576591,1.0758168001337078
6.660360360360362,0.954138615796504,0.8457329487673682,1.076439672216771
6.734364364364366,0.9538057092407223,0.844659282894496,1.0770559791430494
6.808368368368369,0.9534772975977209,0.8436001184478847,1.0776657531851872
6.882372372372374,0.9531533548337067,0.8425553318910038,1.0782690269038342
