dose,RR,lb,ub
0,1,1,1
0.05805805805805806,0.9995486069186309,0.9987728603725237,1.0003249559868208
0.11611611611611612,0.9990974424926408,0.9975473047546318,1.0006499890657952
0.1741741741741742,0.9986465314847663,0.9963234090525426,1.0009750707302316
0.23223223223223224,0.9981958986128913,0.9951012487919475,1.0013001724369461
0.2902902902902903,0.9977455685501128,0.9938808991190589,1.0016252656065336
0.3483483483483484,0.9972955659248133,0.9926624348017172,1.0019503216236476
0.4064064064064064,0.9968459153207393,0.9914459302305549,1.0022753118372911
0.4644644644644645,0.9963966412770853,0.9902314594202185,1.0026002075611147
0.5225225225225225,0.9959477682885846,0.9890190960106469,1.0029249800737257
0.5805805805805806,0.9954993208056054,0.9878089132684049,1.0032496006190061
0.6386386386386387,0.9950513232342539,0.9866009840880738,1.0035740404064417
0.6966966966966968,0.9946037999364823,0.9853953809936947,1.003898270611459
0.7547547547547548,0.9941567752302028,0.9841921761402671,1.0042222623757748
0.8128128128128128,0.9937102733894092,0.9829914413152999,1.004545986807754
0.8708708708708709,0.9932643186443023,0.9817932479404167,1.0048694149827802
0.928928928928929,0.9928189351814224,0.9805976670730108,1.0051925179436343
0.9869869869869871,0.9923741471437874,0.9794047694079543,1.0055152667008864
1.045045045045045,0.9919299786310369,0.9782146252793563,1.0058376322332967
1.1031031031031031,0.9914864536995823,0.9770273046623719,1.0061595854882293
1.1611611611611612,0.9910435963627621,0.9758428771750608,1.0064810973820757
1.2192192192192193,0.9906014305910034,0.974661412080295,1.0068021388006907
1.2772772772772774,0.9901599803119897,0.9734829782877148,1.0071226805998408
1.3353353353353354,0.989719269410834,0.9723076443557324,1.007442693605662
1.3933933933933935,0.9892793217302571,0.9711354784935832,1.007762148615132
1.4514514514514516,0.9888401610707731,0.9699665485634229,1.0080810163965535
1.5095095095095097,0.9884018111908788,0.9688009220824717,1.00839926769005
1.5675675675675675,0.9879642958072509,0.9676386662252022,1.0087168732080738
1.6256256256256256,0.9875276385949467,0.966479847825574,1.009033803635928
1.6836836836836837,0.9870918631876129,0.9653245333793107,1.0093500296322997
1.7417417417417418,0.9866569931776971,0.9641727890462218,1.0096655218298072
1.7997997997997999,0.9862230521166679,0.9630246806525671,1.009980250835561
1.857857857857858,0.9857900635152389,0.9618802736934632,1.0102941872317377
1.915915915915916,0.9853580508435985,0.9607396333353323,1.0106073015761665
1.9739739739739741,0.9849270375316459,0.9596028244183921,1.010919564402932
2.032032032032032,0.9844970469692319,0.9584699114591859,1.01123094622299
2.09009009009009,0.9840681025064061,0.9573409586531539,1.011541417524796
2.1481481481481484,0.9836402274536689,0.9562160298772425,1.0118509487749516
2.2062062062062062,0.9832134450822292,0.9550951886925537,1.0121595104188619
2.2642642642642645,0.9827877786242684,0.9539784983470323,1.0124670728814111
2.3223223223223224,0.9823632512732084,0.9528660217781909,1.0127736065676516
2.3803803803803807,0.9819398861839871,0.9517578216158724,1.0130790818635091
2.4384384384384385,0.9815177064733366,0.9506539601850486,1.0133834691365022
2.4964964964964964,0.9810967352200698,0.9495544995086552,1.0136867387364805
2.5545545545545547,0.9806769954653708,0.9484595013104627,1.013988860996376
2.6126126126126126,0.9802585102130906,0.947369027017981,1.0142898062329728
2.670670670670671,0.9798413024300491,0.9462831377653994,1.0145895447476927
2.7287287287287287,0.9794253950463415,0.9452018943965603,1.0148880468273986
2.786786786786787,0.9790108109556516,0.9441253574679654,1.0151852827452137
2.844844844844845,0.978597573015568,0.9430535872518154,1.0154812227613597
2.902902902902903,0.9781857040479088,0.9419866437390811,1.0157758371240113
2.960960960960961,0.9777752268390485,0.9409245866426064,1.0160690960701713
3.0190190190190194,0.9773661641402526,0.939867475400242,1.0163609698265608
3.0770770770770772,0.9769585386680164,0.9388153691780097,1.0166514286105304
3.135135135135135,0.9765523731044091,0.9377683268732961,1.0169404426309905
3.1931931931931934,0.9761476900974237,0.9367264071180761,1.017227982089359
3.2512512512512513,0.9757445122613319,0.9356896682821645,1.0175140171805317
3.3093093093093096,0.9753428621770436,0.9346581684764955,1.0177985180938698
3.3673673673673674,0.9749427623924735,0.9336319655564309,1.018081455014209
3.4254254254254257,0.9745442354229104,0.9326111171250934,1.0183627981228907
3.4834834834834836,0.974147303751394,0.9315956805367275,1.018642517598812
3.541541541541542,0.973751989829096,0.9305857129000861,1.0189205836194997
3.5995995995995997,0.9733583160757056,0.9295812710818412,1.019196966362203
3.657657657657658,0.9729663048798217,0.9285824117100203,1.0194716360050122
3.715715715715716,0.9725759785993495,0.9275891911774659,1.0197445627279982
3.7737737737737738,0.9721873595619023,0.9266016656453188,1.0200157167143749
3.831831831831832,0.9718004700652081,0.9256198910465238,1.0202850681516866
3.88988988988989,0.9714153323775225,0.9246439230893576,1.020552587233019
3.9479479479479482,0.9710319687380459,0.9236738172609783,1.0208182441582339
4.0060060060060065,0.9706504013573453,0.9227096288309954,1.0210820091352302
4.064064064064064,0.9702706524177827,0.9217514128550601,1.021343852381231
4.122122122122122,0.9698927440739474,0.920799224178475,1.0216037441240948
4.18018018018018,0.9695166984530944,0.9198531174398232,1.0218616546036556
4.238238238238239,0.9691425376555864,0.9189131470746147,1.022117554073089
4.296296296296297,0.9687702837553427,0.9179793673189512,1.022371412800306
4.354354354354355,0.968399958800292,0.917051832213207,1.0226232010693772
4.4124124124124124,0.9680315848128305,0.9161305956057263,1.0228728891819832
4.47047047047047,0.9676651837902858,0.9152157111565361,1.0231204474588966
4.528528528528529,0.9673007777053846,0.9143072323410734,1.0233658462414952
4.586586586586587,0.9669383885067265,0.9134052124539264,1.0236090558933029
4.644644644644645,0.9665780381192627,0.912509704612589,1.0238500468015665
4.702702702702703,0.966219748444779,0.9116207617612276,1.0240887893788624
4.760760760760761,0.9658635413623848,0.9107384366744598,1.024325254064737
4.818818818818819,0.9655094387290072,0.9098627819611427,1.0245594113273822
4.876876876876877,0.9651574623798889,0.9089938500681728,1.0247912316653447
4.934934934934935,0.9648076341290922,0.908131693284294,1.025020685609272
4.992992992992993,0.9644599757700082,0.9072763637439136,1.0252477437236938
5.051051051051052,0.9641145090758703,0.9064279134309267,1.0254723766088423
5.109109109109109,0.9637712558002729,0.9055863941825455,1.0256945549025103
5.167167167167167,0.9634302376776958,0.9047518576931354,1.0259142492819484
5.225225225225225,0.9630914764240323,0.9039243555180548,1.0261314304658047
5.283283283283284,0.9627549937371239,0.903103939077499,1.0263460692161024
5.341341341341342,0.9624208112854425,0.9022906596255316,1.026558136354579
5.3993993993994,0.9620889431023762,0.9014845459344444,1.026767611951007
5.4574574574574575,0.96175938252284,0.9006855660595391,1.0269745011208153
5.515515515515516,0.9614321194243924,0.8998936780600175,1.0271788132277895
5.573573573573574,0.9611071437117286,0.8991088402352646,1.0273805576775454
